index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Smek1,1.919864849832084,1.9063053854148508,1.6833628746113583,2.316616157838483,1.6797140313809757,1.8479413078337648,2.2556847450702717,1.4397512091633156
Trip11,1.6034004871853214,2.217360922751773,1.635497029411903,3.000916430366631,1.4079961530458227,1.8928369519020978,1.603970557606304,2.198200312294429
Atxn3,0.4872444739609781,0.5369317527694208,0.6741048727476828,0.564750900394272,0.5398765633856215,0.4628723734291378,0.8318446383026764,0.5578817909213959
Cpsf2,2.381815657287392,1.5087378312541473,2.2912153278986547,1.3757274731396367,2.346624823434599,1.3827638694203743,2.4190941407668722,2.1150557886087498
Rin3,2.86386438943726,1.6343571496372227,2.6764513669446797,3.6904595588349216,2.132606079594102,1.3176018420853857,2.19264283466074,1.6495399913455293
Lgmn,6.108095182057031,0.5364156458174193,5.704785026205205,0.17926065531863697,5.4804820840504025,0.353727539486141,5.065852460924429,0.36527690527506657
Golga5,1.7231770209427935,1.4938252818586346,1.310042606121005,1.9614638010988712,1.3782763162498646,1.355705495662941,1.2526564467132826,1.8744141685965705
Itpk1,0.8705463269491792,1.9205967596522124,1.4329336510710748,2.462323764439359,0.8067303799517896,1.3528280637258552,1.3245871547024108,2.5902171746999496
Gm20069,0.0339809689095204,1.3838373721019073,0.07295286439970843,3.596472322881165,0.07747205868354093,1.817416266531001,0.031256082410061746,2.9513222867612527
Gm20604,0.44068737652576795,0.4952736922200126,0.44185327901600746,0.32274309935909307,0.44725443499572337,0.2717292073144379,0.7726550712269645,0.5183340528538303
Tmem251,3.030126359279829,2.860588521943023,2.6620851048900707,3.5098789375529122,2.5771392526779904,2.445316422072244,2.5493436949284947,2.44554692650701
AK010878,1.503207930353767,1.177665541925793,1.3435202024057311,1.0993825167844435,1.326441739067635,1.0164165476471034,1.3373622321026097,1.5377766453124473
Ubr7,1.122044636949846,1.0766362479717597,1.1493552420133284,1.7370576544002192,0.9722388741755726,1.0498285329041515,0.9687845334617248,1.9869689109346207
Asb2,0.16932886945191694,1.3640642147990265,4.582745921509207,2.2929574905798975,0.4501104992663673,0.7026093205778468,3.4551424847483037,0.5484814889520812
Ddx24,5.590048991633213,6.689766717947646,4.929554012422455,6.010124010620185,5.099707595317616,5.932555092024898,4.984801818489035,5.74389483794138
Ifi27,5.2392654165789585,6.947246565521289,5.630828101396809,5.595401562094106,4.155388358863033,6.461631239889403,3.9481226884584673,5.3315032140256085
Ifi27l2a,8.17274921117146,10.131251862557031,10.580434438493748,1.073467854132573,8.742300560016252,9.41207730505175,10.240281762682063,0.5705491210930198
Serpina3f,0.7481225431177108,0.43791171412275426,0.4435714675110228,2.7907136641024,0.2725660992873704,0.23137541379061172,0.14592643836496616,0.7464064840969066
Serpina3g,5.529606775314685,5.29559301188317,5.571416956564221,8.18098493765164,3.6233272223798103,2.69276655178694,4.20648395841298,7.305197660137182
Dicer1,1.041060788202492,1.1026072431142357,1.0875952947434209,1.1134543182074643,1.1838440049507502,1.0749141417985073,1.1454613844350003,1.0048178480529304
Gm28875,1.330276162936565,0.8792042076446105,1.4972588488731375,3.2575587713481444,1.1716625915676164,0.6165524273996822,1.0153889885004845,4.331962929241606
Glrx5,3.396715438053962,4.2353548104467675,4.0887266494606305,4.523901303668775,3.0103502272016884,4.077540323389719,4.137589465505353,3.9332464824636735
Atg2b,0.575114439476217,0.5684072588634004,0.4580882450397583,0.47433520229482284,0.48291921575157803,0.5394448620324042,0.5827712634209588,0.332388913408711
Gskip,1.4620585891933409,1.777100947232292,1.551855156597692,2.4062576450889765,1.4171528191993874,1.4794213191025598,2.036804039958431,1.6362793322251739
Papola,4.6125032044670355,4.627672012355341,5.358721571845238,5.080150414236305,4.4035349972229225,4.410005351298499,5.403633911481882,4.303853941313955
Vrk1,2.971617631911167,3.066171522937085,4.73457155117723,3.701236232536883,2.3503738387980526,2.814904951982828,4.314719367094496,0.6510648210766762
Bcl11b,0.03575389113525986,7.494822383348978,0.26279361271405666,1.2236791983052089,0.057211480006823794,7.2268037064279,0.4785122598873051,0.5119385214854851
Setd3,2.001676295057839,2.8139511047621157,2.759355947520579,3.7139083329754077,1.7449715901748142,2.369632842344327,2.4160032113145284,2.941296192163331
Ccnk,1.023465461440214,1.0883476069325078,1.1325235411938976,0.9696332593544057,1.0753698000058745,0.9826225324677904,1.2773673424378866,1.0433535219589705
Evl,7.170087477174971,7.465695865220528,5.630962606857281,7.669075151716394,6.618999968143626,7.472954176052236,5.376114973574202,8.26676953189397
Yy1,3.6661676480161964,4.277429006691589,4.084264962916168,4.390846475428409,3.2755055601327796,4.003906873287691,3.9695259007230534,4.079357864197187
Wars,1.6067441399804265,1.2936851323523348,1.7447528116843847,1.3359567608574334,1.1037653276291308,1.156714906858133,1.2030612478454878,1.6277672297144585
Ppp2r5c,1.7535041961377553,3.153736715365501,2.9183869357927517,3.0981794901736803,1.5409495120914851,2.587059599173803,2.9080870082732053,3.8508865631756968
Dync1h1,1.7535592550942665,2.0709752123063274,2.0940162730291982,1.6643984215499419,1.5944423696108514,1.680200004121718,2.873491615013978,1.3173467057055739
