index,old,young
Abcg2,0.7416175308304667,0.7255783291973145
Herc3,0.9141397465802923,0.8773206414473917
Tigd2,1.3039288187965814,1.288073421723656
Gprin3,0.8022463171105336,0.7740651388160594
Smarcad1,0.9719134069822701,0.9634309162933261
Hpgds,0.8165834268710331,0.82074461788536
Tnip3,0.7273284764549822,0.7114197971588322
Mad2l1,0.8034101179915966,0.7996634362465073
Gng12,0.9332293096530595,0.8107528327955715
Gadd45a,1.1100133813251514,1.0621920394816016
Serbp1,4.395241148159434,4.224216155239356
Il12rb2,0.7138455116842914,0.6977106769579144
Tacstd2,0.7830130672885669,0.7747725892729123
Igkv14-111,0.7054665957200216,0.6931471805600693
Igkv19-93,0.7210078910342441,0.7160184985739538
Igkv4-57-1,0.6980677469129419,0.6931471805600693
Igkv4-55,0.7295275201371818,0.6970851943606806
Igkv12-46,0.7287803374161145,0.7033772127128106
Igkv12-44,0.7153703369495312,0.7069919708391753
Igkv5-39,0.7569539423349873,0.7028702222243209
Igkv3-2,0.7007466218069213,0.696784965091642
Gm43291,1.4991552683132843,1.5356631679050559
Igkc,8.21487410784876,7.205753094662256
Rpia,1.4255938260598464,1.3295260942367024
Eif2ak3,0.8992228751049676,0.9040656155238058
Krcc1,1.8318278584235892,1.576186883274267
Cd8b1,1.2326333343651885,1.4456542611845744
Cd8a,1.0830335348902733,1.2098616494504078
Rmnd5a,0.8724782910240209,0.8591379496542074
Rnf103,0.8377988612128163,0.8135157340447465
Chmp3,1.2735479913536634,1.2483191741806499
Kdm3a,0.9076712175800835,0.87467750220836
Mrpl35,1.2962056368435235,1.2008009555651735
Immt,1.3546003018076305,1.2604379784397506
Ptcd3,0.8935275932645671,0.8625950694656226
Polr1a,0.9133589954346243,0.8880326440484274
St3gal5,0.769837759679254,0.7629317364607072
Usp39,1.0677675380028129,0.9972899167889736
RP23-60P18.10,0.7825291931112336,0.7880211988211622
0610030E20Rik,1.1395917477461963,1.117621269464318
Tmem150a,0.707306547234282,0.6981568895694897
Rnf181,1.1307879522324473,1.0742915701763176
Vamp5,1.0808678028196117,1.004522294446096
Vamp8,2.9701105438824738,2.4702175942363054
Mat2a,2.113074638766165,1.9039496765217865
Capg,3.6707415716781053,3.0792038365011565
Elmod3,0.8341613456454057,0.822307225855797
Retsat,0.7147968107151053,0.7012912512050663
Tgoln1,1.7224825672837234,1.6920269429380055
Kcmf1,1.0400183102352631,0.958645021104055
Tmsb10,7.869323883401817,8.077041825713836
Suclg1,1.8176562251331345,1.7104459786860813
Gcfc2,0.7819293965311844,0.7738049522452152
Mrpl19,1.2288677092402702,1.1447271340148981
Pole4,2.3084780633460085,2.063464630519331
Hk2,0.7972629952346503,0.7782289409249153
Sema4f,0.7239427705883117,0.7171313040649828
M1ap,0.738328861735908,0.7200783447424557
