index,B cell,T cell,macrophage,natural killer cell
D930015E06Rik,1.5014050983356981,0.9895363823826439,1.597057997470452,0.9272437097451232
Arfip1,0.8614665034078542,0.919653613397711,0.9892355847314842,1.0663704111836931
Tmem154,0.9447844411004456,0.9367834958489759,0.8574163492941886,0.7760537597859222
Fbxw7,0.9465958982122864,0.8605140570125359,0.9247627789532009,0.975564782579041
Gatb,0.7719934952553444,0.7568093030931019,0.7833152063332739,0.7920511823119377
Rps3a1,8.377624545341376,8.431170319022316,7.854074404325659,8.083575407875305
Lrba,0.8636336851225235,0.9000831782387747,0.8635966012188879,0.8432753504773342
Cd1d1,1.117718123108155,1.0529543647403423,1.0839832899512492,1.0701859391598245
Fcrl1,2.812068352821868,0.7962155554217903,1.167033217434989,0.7535139049667872
Fcrl5,1.0439182742486675,0.7023345989395149,0.7493433968979214,0.6931471805599467
Etv3,1.064883110147639,1.0478024261559873,1.6006685120444284,0.9910449695951351
Pear1,0.8119701440701376,0.9654373044658371,0.7170088492121839,1.3327852345418634
Sh2d2a,0.88612459345492,1.7019438741344448,0.7768568829498892,2.5612962193310436
Prcc,0.8814715920580095,0.892335802917601,0.9114262640760857,1.0243923273769135
Hdgf,1.5955677580818763,1.8389287754749561,2.157813399126731,1.786447802356099
Mrpl24,1.7418237786786759,2.0949361171115717,2.117183735497989,1.7039308955959989
Rrnad1,0.9695130918293343,0.9433564857721642,0.9304276464509963,0.8718200759682799
Isg20l2,1.0287326927647,1.0103049991260955,1.0210640270847413,1.2292463924175987
Gpatch4,1.054390572810975,1.2196741517382388,0.9446382968563768,0.8711004881163623
Apoa1bp,1.246424803362843,1.2265660382511576,1.5828360835548145,1.377268204932247
Mef2d,1.187848728727917,1.1551464683449368,1.1371485096878406,1.0140371681966063
1700113A16Rik,0.7427808184443404,0.764834930763291,0.727748596830877,0.7419234304779655
Tsacc,0.7649125140179643,0.7779146860953609,0.7548114187652487,0.6931471805599467
Cct3,1.886441641364991,1.9652176419735277,1.8811510069936368,1.9188457427244974
Glmp,1.6289135596315463,1.6412126418321191,1.7956726878195122,1.7715608464574142
Smg5,1.019403100546281,1.0200023972225811,1.0266067704327002,0.9725080018702723
