index,oldB cell,oldT cell,oldmacrophage,oldnatural killer cell,youngB cell,youngT cell,youngmacrophage,youngnatural killer cell
Spns1,0.843671664628065,0.8826819562661631,0.8795149222233842,0.8307511854107279,0.8171489598801555,0.8584569733879214,0.8575297896685854,0.8587451930384701
Nfatc2ip,0.9222173988594775,0.9233211103334027,0.9367124390843631,0.96290277211766,0.8773492552062894,0.903209736044497,0.9519089378706866,0.898139812775369
Cd19,3.6094082217535863,0.825893170971631,0.9638693557214775,0.8286084381553039,3.278144998945028,0.7850896198124064,1.0277549737527374,0.8165222403835467
Rabep2,1.5475060386174926,1.034785675203833,0.9801019973061464,1.105320569175551,1.3562499611284853,0.965626046924577,0.9792268913880787,1.0871176884222538
Sh2b1,0.9549998931117568,1.1060835715623607,0.8895136239125924,1.151725060463278,0.9028693142772962,0.9587761300656658,0.8571759802745305,0.867005031508993
Tufm,1.0924979069886587,1.1743005550884922,1.0458083971764294,1.0906257152063368,1.0456729693536773,1.1091130499710067,1.1409411029612175,0.7926463512743428
Atxn2l,1.1825689463173303,1.2765923436826383,1.3020382413346734,1.109772656157642,1.108522065793113,1.3009484819163324,1.1804057425719197,1.23274750807427
Eif3c,1.9864814446519088,2.049144089854866,2.451560294784961,2.614328701798853,1.8325969646344786,1.9831918574905256,2.349618269612791,1.875451205416053
Cln3,0.8826644588175442,1.0008302854414939,1.2398357296610436,1.2759775811994918,0.8317183435544309,0.9850006738868857,1.211703042389014,1.2365910653917185
2510046G10Rik,0.8890518481924174,0.8124465663690393,0.8296770524541177,0.8673832926644778,0.8846314409043919,0.852346045886386,0.8080721214739935,0.9316895413987173
Sgf29,1.1321316527977234,1.1202109178220212,1.0674981196727849,1.2330208036460022,1.018671402360607,1.052047258123514,1.000326361277668,0.9609522866732956
Slx1b,0.7975922553653749,0.8638949173123306,0.8118950964679454,0.7650817375535046,0.775288897757986,0.8309711123691854,0.7745873520541732,0.7258443987705332
Bola2,2.657432701035513,3.1113023503439092,2.9178443363209055,2.2920269593597618,2.4550168096954352,3.3447747586570418,2.909863507028359,2.1893358645436365
Coro1a,6.94185630893918,6.876568164590245,6.752695159545597,6.964241880400211,6.832704066074972,6.793845742486401,6.4510654515873815,6.073071356540697
